id,log_price,property_type_encoded,room_type_encoded,bed_type_encoded,city_encoded,neighbourhood_encoded,cancellation_policy_encoded,cleaning_fee_encoded,instant_bookable_encoded,host_identity_verified_encoded,accommodates_numeric,bedrooms_numeric,beds_numeric,bathrooms_numeric,number_of_reviews_numeric,review_scores_rating_numeric,localisation,reputation,couchages,amenities_score,host_experience_years
3372089,5.703782474656202,7,5,1,3,5,3,0,1,0,6,1.0,4.0,1.0,26,97.0,34,47976.67460339451,10.0,118,0.0
14732580,4.31748811353631,7,2,1,3,3,2,0,0,0,2,1.0,1.0,1.0,3,100.0,30,17320.508075688773,3.0,143,0.0
5243259,4.31748811353631,7,2,1,2,3,1,1,0,1,2,1.0,1.0,1.0,85,91.0,29,76347.0476508424,3.0,38,4.563997262149213
18174268,5.043425116919247,3,5,1,5,2,2,1,0,1,4,2.0,2.0,2.0,16,100.0,18,40000.0,12.0,170,3.748117727583847
15721641,4.584967478670572,3,5,1,2,4,2,1,0,1,2,0.0,1.0,1.0,92,99.0,19,94007.88951997591,0.0,158,2.349075975359343
9669305,4.0943445622221,7,2,1,3,4,2,1,0,1,2,1.0,1.0,1.0,1,60.0,32,3600.0,3.0,66,2.4449007529089664
9679337,4.127134385045092,7,2,1,2,3,1,0,0,1,3,1.0,1.0,1.0,42,98.0,29,62241.03366750909,4.0,149,1.188227241615332
12232198,4.59511985013459,7,5,1,2,4,1,1,0,1,2,1.0,1.0,1.0,13,95.0,31,32540.1002610625,3.0,66,0.4161533196440794
4216774,4.653960350157523,7,2,1,3,5,1,1,1,1,1,1.0,1.0,2.0,14,100.0,34,37416.57386773941,2.0,172,3.033538672142368
3438037,6.1092475827643655,7,5,1,3,5,1,1,0,1,6,2.0,5.0,2.0,4,95.0,34,18050.0,22.0,179,0.7665982203969883
12008385,5.1647859739235145,3,5,1,1,4,1,1,0,1,6,3.0,3.0,1.0,62,95.0,18,71062.9210629566,27.0,199,1.1197809719370295
18849349,4.30406509320417,7,5,1,2,4,2,1,0,1,2,0.0,1.0,1.0,2,100.0,31,14142.135623730952,0.0,169,4.114989733059549
9492750,3.912023005428147,3,2,1,2,1,3,1,1,0,1,1.0,1.0,2.0,8,83.0,13,19485.034462376505,2.0,183,0.8186173853524983
7513709,4.553876891600541,7,2,1,3,4,2,1,0,0,2,1.0,1.0,2.0,49,99.0,32,68607.0,3.0,186,6.198494182067077
19591253,3.912023005428147,7,2,1,3,3,1,1,1,1,1,1.0,1.0,1.0,4,100.0,30,20000.0,2.0,46,3.0362765229295
14634272,4.605170185988092,7,5,1,3,2,3,0,0,1,4,1.0,2.0,1.0,1,100.0,28,10000.0,6.0,178,1.0841889117043122
846294,4.454347296253506,7,5,1,3,2,2,1,0,1,3,0.0,2.0,1.0,5,90.0,28,18112.1506177483,0.0,155,4.093086926762491
13064828,5.521460917862246,7,5,1,3,5,1,1,0,1,3,2.0,2.0,1.0,16,91.0,34,33124.0,10.0,114,4.440793976728268
18895782,4.007333185232471,3,2,1,2,2,1,0,1,1,2,1.0,1.0,1.0,28,99.0,15,51862.01719948811,3.0,201,0.7227926078028748
18637795,5.187385805840755,7,2,1,3,3,3,1,0,1,5,1.0,2.0,2.0,8,100.0,30,28284.271247461904,7.0,186,1.3826146475017111
15679333,4.4998096703302615,7,2,1,3,4,1,1,0,1,3,1.0,2.0,1.0,16,80.0,32,25600.0,5.0,89,2.047912388774812
13099377,5.075173815233828,9,5,1,3,3,1,1,0,1,8,2.0,3.0,1.0,50,94.0,36,62479.95518564334,22.0,180,2.9021218343600275
3889219,5.010635294096256,7,5,1,3,4,1,1,1,0,2,0.0,1.0,1.0,16,88.0,32,30976.0,0.0,115,5.1854893908282
18584762,4.7535901911063645,7,2,1,5,4,3,0,0,1,2,1.0,1.0,1.0,7,97.0,34,24893.874085806736,3.0,108,4.503764544832307
16072935,4.7791234931115305,7,5,1,5,3,1,1,1,1,2,1.0,1.0,1.0,4,95.0,32,18050.0,3.0,281,2.8802190280629705
4909347,4.30406509320417,7,2,1,3,3,1,1,0,1,2,1.0,1.0,1.0,28,97.0,30,49787.74817161347,3.0,46,6.1273100616016425
11849414,4.290459441148391,7,2,1,3,5,3,1,0,1,2,1.0,1.0,1.0,1,100.0,34,10000.0,3.0,58,4.553045859000685
16164164,4.382026634673881,7,5,1,3,2,3,1,0,1,2,1.0,1.0,1.0,2,80.0,28,9050.966799187809,3.0,90,1.3305954825462012
15618206,5.857933154483459,7,5,1,3,4,1,1,0,0,6,2.0,3.0,1.0,25,95.0,32,45125.0,18.0,192,4.4490075290896645
13926664,4.3694478524670215,7,2,1,2,3,3,0,1,1,1,1.0,1.0,1.0,12,82.0,29,23292.61926018626,2.0,143,3.46611909650924
13689706,3.737669618283368,7,2,1,5,1,3,0,0,1,2,1.0,1.0,1.0,8,86.0,28,20919.04701462282,3.0,91,1.3141683778234086
19608383,3.912023005428147,7,2,1,2,1,3,0,0,1,1,1.0,1.0,1.0,30,95.0,25,49431.960814841244,2.0,73,3.3210130047912387
18195822,4.3694478524670215,7,5,1,2,4,1,1,1,1,2,1.0,1.0,1.0,53,94.0,31,64327.05098168266,3.0,176,1.7932922655715264
5572024,4.219507705176107,7,5,1,3,4,3,1,0,1,2,1.0,1.0,1.0,12,96.0,32,31925.160485109544,3.0,158,0.917180013689254
4822006,5.1647859739235145,7,5,1,3,5,3,1,0,1,2,1.0,1.0,1.0,5,100.0,34,22360.679774997898,3.0,59,1.51129363449692
6401592,4.605170185988092,7,2,1,3,4,1,0,0,1,2,1.0,1.0,1.0,3,87.0,32,13109.89256248883,3.0,56,6.236824093086927
7291481,4.3694478524670215,3,2,1,2,5,2,1,0,1,2,1.0,1.0,1.0,36,98.0,21,57624.0,3.0,144,2.650239561943874
19738695,5.1647859739235145,7,5,1,3,4,1,1,0,1,5,1.0,1.0,1.0,11,95.0,32,29932.538732957484,6.0,178,4.479123887748118
13529652,4.997212273764115,3,5,1,5,1,2,1,0,1,6,2.0,3.0,1.0,116,98.0,16,103438.24561543956,18.0,161,1.4510609171800135
13956367,4.867534450455582,7,5,1,2,5,2,1,0,1,6,1.0,3.0,1.0,128,98.0,33,108656.85642424964,9.0,239,6.294318959616701
8815147,4.382026634673881,7,2,1,3,3,2,0,0,0,2,1.0,1.0,1.0,15,100.0,30,38729.83346207417,3.0,116,1.0704996577686516
15511188,4.700480365792417,7,5,1,2,3,1,1,0,1,2,1.0,1.0,1.0,3,100.0,29,17320.508075688773,3.0,63,4.550308008213553
9976509,5.267858159063328,7,5,1,2,4,1,1,0,1,4,2.0,2.0,2.0,7,93.0,31,22883.10308939765,12.0,180,3.1156741957563314
10282408,4.30406509320417,7,5,1,5,1,1,1,0,1,5,2.0,2.0,1.0,37,91.0,28,50371.35651339955,14.0,269,2.431211498973306
10966013,5.003946305945459,7,5,1,3,3,1,1,0,1,6,2.0,2.0,1.0,24,95.0,30,44213.28985723636,16.0,126,4.323066392881588
17030136,4.0943445622221,7,2,1,3,4,1,1,0,1,2,1.0,1.0,1.0,2,90.0,32,11455.12985522207,3.0,76,2.803559206023272
11623480,5.241747015059644,7,5,1,4,5,2,0,0,0,4,2.0,2.0,1.0,22,92.0,35,39699.67899114551,12.0,154,2.921286789869952
15818608,4.867534450455582,7,5,1,3,4,3,1,0,1,2,1.0,2.0,1.0,8,98.0,32,27164.214106062413,4.0,90,4.736481861738535
17706988,4.31748811353631,7,2,1,3,4,3,0,0,0,1,1.0,1.0,1.0,3,93.0,32,14980.50743466322,2.0,97,1.0869267624914445
197942,5.298317366548036,7,5,1,3,3,1,1,1,1,8,2.0,6.0,1.0,3,93.0,30,14980.50743466322,28.0,161,4.142368240930869
19507408,4.700480365792417,7,5,1,3,4,3,0,0,1,3,1.0,1.0,1.0,7,91.0,32,21909.466606925875,4.0,107,2.8145106091718
15300449,5.1929568508902095,6,5,1,3,4,1,1,0,1,4,2.0,2.0,1.0,7,100.0,29,26457.51311064591,12.0,127,3.4277891854893907
6556411,4.07753744390572,7,2,1,3,3,1,1,0,1,2,1.0,1.0,1.0,70,92.0,30,70814.90464584416,3.0,118,4.454483230663929
15162961,4.174387269895637,3,2,1,2,4,2,1,0,1,2,1.0,1.0,2.5,2,100.0,19,14142.135623730952,3.0,159,2.9815195071868583
13522613,4.787491742782046,7,5,1,4,3,3,1,0,1,4,1.0,2.0,1.0,15,95.0,31,34953.67469952194,6.0,115,0.0410677618069815
3156442,5.1647859739235145,4,2,1,3,5,3,0,0,0,2,1.0,1.0,1.0,17,100.0,25,41231.056256176606,3.0,126,0.0
5455653,5.521460917862246,7,5,1,4,4,2,1,1,1,3,1.0,1.0,1.0,3,93.0,33,14980.50743466322,4.0,124,3.3155373032169746
6794998,4.700480365792417,7,5,1,4,3,2,1,0,1,2,1.0,1.0,1.0,3,87.0,31,13109.89256248883,3.0,71,3.5811088295687883
973535,4.248495242049359,7,2,1,3,4,2,1,0,0,2,1.0,1.0,1.0,13,92.0,32,30517.38599552721,3.0,214,1.273100616016427
16911596,4.941642422609304,3,5,1,2,4,1,1,0,1,4,1.0,2.0,1.0,13,100.0,19,36055.51275463989,6.0,165,3.928815879534565
1989368,6.396929655216146,3,5,1,2,4,1,1,0,1,10,5.0,6.0,3.0,4,100.0,19,20000.0,50.0,217,3.14031485284052
2028272,5.298317366548036,7,5,1,3,4,2,1,0,1,3,2.0,1.0,1.0,2,90.0,32,11455.12985522207,8.0,99,2.406570841889117
5619588,5.5606816310155285,7,5,1,3,2,2,1,0,1,4,2.0,2.0,1.0,2,100.0,28,14142.135623730952,12.0,133,2.543463381245722
21055868,5.003946305945459,7,5,1,3,4,3,1,0,1,4,1.0,2.0,1.0,12,93.0,32,29961.01486932644,6.0,129,1.9247091033538672
15508103,4.59511985013459,4,5,1,2,4,3,1,0,0,4,1.0,1.0,1.0,24,98.0,22,47049.79897937928,5.0,213,0.0930869267624914
16802129,4.248495242049359,9,2,1,1,2,1,0,1,1,2,1.0,1.0,1.0,5,100.0,32,22360.679774997898,3.0,171,1.5222450376454484
9061204,5.298317366548036,7,5,1,2,4,3,1,0,1,4,2.0,2.0,1.0,10,87.0,31,23935.279609814464,12.0,88,3.5071868583162216
18196279,4.553876891600541,7,5,1,2,4,1,1,0,1,2,0.0,1.0,1.0,13,82.0,31,24243.726776219864,0.0,75,4.569472963723477
12861956,4.31748811353631,7,2,1,5,2,3,0,1,0,2,1.0,1.0,1.0,6,97.0,30,23047.24898984692,3.0,86,2.4449007529089664
20459680,5.521460917862246,7,5,1,3,3,1,1,1,1,5,2.0,2.0,2.0,1,100.0,30,10000.0,14.0,92,6.080766598220397
7384072,4.8283137373023015,7,5,1,3,3,1,1,0,0,2,1.0,1.0,1.0,1,80.0,30,6400.0,3.0,54,1.6646132785763177
2287888,3.912023005428147,7,2,1,3,3,1,0,1,1,2,1.0,1.0,1.0,98,86.0,30,73216.66455117987,3.0,185,4.361396303901437
20997574,5.1929568508902095,7,5,1,3,4,1,1,1,0,4,1.0,1.0,1.0,4,100.0,32,20000.0,5.0,119,0.0
5762674,5.857933154483459,7,5,1,3,5,1,1,0,1,4,2.0,2.0,2.0,2,90.0,34,11455.12985522207,12.0,133,0.2026009582477755
16721710,4.4998096703302615,1,5,1,2,2,2,1,1,0,6,2.0,3.0,1.0,6,80.0,9,15676.73435381234,18.0,140,0.188911704312115
12308927,5.105945473900579,7,5,1,3,4,2,0,0,1,3,2.0,2.0,1.0,11,98.0,32,31852.86448657326,10.0,151,3.1978097193702943
16757579,4.007333185232471,3,2,1,4,2,3,1,0,0,2,1.0,1.0,1.0,8,100.0,17,28284.271247461904,3.0,147,0.1560574948665297
19229464,4.442651256490317,3,2,1,2,3,3,1,0,1,2,1.0,1.0,1.0,2,80.0,17,9050.966799187809,3.0,86,3.2854209445585214
6612744,5.783825182329737,9,5,1,4,5,1,1,0,1,6,2.0,2.0,2.5,4,100.0,41,20000.0,16.0,151,2.461327857631759
7573553,4.4998096703302615,7,5,1,2,3,1,1,0,0,2,1.0,1.0,1.0,42,95.0,29,58488.68480313094,3.0,133,4.53388090349076
13224465,5.010635294096256,7,5,1,3,3,3,0,0,1,6,3.0,3.0,1.5,1,100.0,30,10000.0,27.0,55,1.727583846680356
715286,4.4998096703302615,7,2,1,3,4,1,1,0,1,2,1.0,1.0,1.0,2,80.0,32,9050.966799187809,3.0,101,4.32580424366872
10838701,5.272999558563747,7,5,1,2,5,1,1,0,1,2,1.0,1.0,1.0,4,100.0,33,20000.0,3.0,91,1.1498973305954825
14049725,4.867534450455582,10,5,1,3,2,2,1,0,1,5,2.0,3.0,1.0,9,96.0,37,27648.0,16.0,121,2.9924709103353866
4776771,4.262679877041316,3,2,1,5,1,1,1,0,0,2,1.0,1.0,1.0,60,96.0,16,71386.82903729512,3.0,270,1.9219712525667352
9349949,5.1929568508902095,3,5,1,3,3,1,1,0,1,6,3.0,4.0,1.0,10,100.0,18,31622.7766016838,30.0,252,0.0082135523613963
15530266,4.430816798843313,9,2,1,5,3,1,0,1,0,1,1.0,1.0,1.0,308,97.0,38,165127.27984194495,2.0,144,2.784394250513347
17712863,4.605170185988092,7,2,1,3,3,3,1,0,1,2,1.0,1.0,1.0,4,90.0,30,16200.0,3.0,162,1.7193702943189595
563922,5.991464547107983,7,5,1,3,4,2,1,0,0,4,2.0,2.0,1.0,4,100.0,32,20000.0,12.0,102,6.1711156741957565
6611547,5.298317366548036,3,5,1,2,3,1,1,1,1,6,3.0,4.0,2.0,19,93.0,17,37700.11696268329,30.0,121,3.712525667351129
16087364,4.74493212836325,7,5,1,3,2,1,1,0,1,3,1.0,1.0,1.0,11,100.0,28,33166.247903553995,4.0,196,2.3874058863791925
16011513,4.787491742782046,7,5,1,2,4,1,1,0,1,2,0.0,1.0,1.0,78,96.0,31,81393.50814407744,0.0,158,1.218343600273785
5232527,4.0943445622221,7,2,1,3,3,1,1,0,1,2,1.0,1.0,2.0,99,88.0,30,77051.82712953664,3.0,171,1.1663244353182751
811950,4.8283137373023015,3,5,1,3,3,1,1,0,0,2,1.0,2.0,1.0,5,87.0,18,16924.79852169591,4.0,95,5.278576317590692
17413506,5.272999558563747,7,5,1,4,4,3,1,0,1,4,1.0,1.0,1.0,4,95.0,33,18050.0,5.0,123,3.704312114989733
2371632,3.2958368660043287,7,2,1,3,1,1,1,0,1,2,1.0,1.0,1.0,151,86.0,26,90883.56956017956,3.0,63,6.091718001368926
4662584,5.298317366548036,3,5,1,1,4,2,0,0,1,5,3.0,4.0,2.0,13,100.0,18,36055.51275463989,27.0,127,4.840520191649556
6807079,4.276666119016055,3,2,1,5,2,3,1,1,1,1,1.0,1.0,1.0,35,97.0,18,55664.39467918429,2.0,11,2.42299794661191
4707159,4.248495242049359,7,2,1,3,5,1,1,0,0,2,1.0,1.0,1.0,4,95.0,34,18050.0,3.0,168,0.1587953456536618
19326306,4.48863636973214,3,2,1,2,4,3,1,0,1,1,1.0,1.0,1.0,45,95.0,19,60541.54049080681,2.0,157,4.709103353867215
1132876,5.075173815233828,3,5,1,3,3,2,1,1,0,8,4.0,5.0,1.0,32,96.0,18,52133.56876332178,50.0,172,0.0
7009269,4.672828834461906,7,5,1,3,4,1,1,0,1,2,1.0,1.0,1.0,24,97.0,32,46094.49797969384,3.0,130,5.820670773442847
9530797,5.135798437050261,7,5,1,3,4,3,1,1,0,3,1.0,2.0,1.0,2,100.0,32,14142.135623730952,5.0,139,0.969199178644764
12325045,4.59511985013459,3,2,1,2,5,1,1,0,1,2,1.0,1.0,1.0,81,94.0,21,79524.0,3.0,137,6.992470910335387
5702292,4.605170185988092,7,5,1,5,1,3,1,0,0,3,1.0,1.0,1.0,1,100.0,28,10000.0,4.0,114,0.0
152071,5.703782474656202,7,2,1,3,5,3,1,0,1,6,2.0,3.0,2.0,11,98.0,34,31852.86448657326,18.0,132,0.6844626967830253
11801800,3.688879454113936,7,2,1,5,2,1,1,0,1,1,1.0,1.0,1.0,4,90.0,30,16200.0,2.0,101,2.4503764544832305
7419076,5.6167710976665735,7,5,1,4,5,1,1,0,1,5,1.0,3.0,1.0,45,93.0,35,58019.255812187046,8.0,178,3.403148528405202
9156195,4.700480365792417,7,5,1,3,4,2,1,0,0,2,1.0,1.0,1.0,5,96.0,32,20607.602480638063,3.0,91,2.7186858316221767
21177575,5.416100402204419,7,5,1,3,5,1,1,0,1,2,0.0,1.0,1.0,81,99.0,34,88209.0,0.0,187,3.5345653661875427
13752805,4.605170185988092,7,2,1,5,4,3,1,0,1,2,1.0,1.0,1.0,8,97.0,34,26612.670816736903,3.0,90,3.394934976043805
9739230,5.236441962829949,3,5,1,2,1,1,1,0,1,5,2.0,2.0,1.5,3,100.0,13,17320.508075688773,14.0,184,3.912388774811773
8217454,5.010635294096256,7,5,1,2,5,1,1,0,0,3,1.0,2.0,1.0,2,100.0,33,14142.135623730952,5.0,160,0.783025325119781
5211296,3.6635616461296463,3,2,1,2,1,2,1,1,0,2,1.0,1.0,1.0,5,100.0,13,22360.679774997898,3.0,143,1.163586584531143
3361346,5.501258210544727,7,5,1,3,3,1,1,1,1,9,2.0,5.0,1.0,41,83.0,30,44111.122871674896,28.0,134,1.1143052703627652
15561225,5.105945473900579,7,5,1,3,5,1,0,0,1,2,1.0,2.0,1.0,1,100.0,34,10000.0,4.0,81,6.639288158795345
875189,5.746203190540153,3,5,1,2,5,1,1,0,1,6,2.0,2.0,2.0,9,93.0,21,25947.0,16.0,66,5.831622176591376
14969337,4.394449154672439,7,5,1,3,1,3,1,0,1,4,2.0,2.0,1.0,4,100.0,26,20000.0,12.0,105,2.028747433264887
14949548,5.298317366548036,7,5,1,3,3,1,1,0,0,6,3.0,4.0,1.0,2,80.0,30,9050.966799187809,30.0,100,4.134154688569473
9476353,4.219507705176107,3,2,1,2,3,3,1,0,1,3,1.0,2.0,1.0,1,100.0,17,10000.0,5.0,196,0.7501711156741958
12812577,4.4998096703302615,7,2,1,3,3,3,1,1,1,2,1.0,1.0,1.0,4,95.0,30,18050.0,3.0,138,1.6563997262149213
6043340,5.700443573390688,10,5,-1,3,5,1,1,0,0,2,1.0,1.0,1.0,6,93.0,43,21185.636785331702,3.0,128,6.743326488706366
11588543,5.814130531825067,7,5,1,4,5,1,0,0,1,5,2.0,2.0,2.0,23,97.0,35,45123.97880284937,14.0,181,4.462696783025325
12053823,5.003946305945459,9,5,1,5,2,1,1,1,0,4,0.0,2.0,1.0,15,96.0,36,35693.41451864756,0.0,124,3.772758384668036
13947092,5.521460917862246,7,5,1,3,3,1,1,0,0,7,2.0,5.0,1.0,17,93.0,30,35660.740555967146,24.0,193,0.0
13252502,4.59511985013459,3,5,1,3,1,2,1,1,0,7,2.0,3.0,1.0,29,98.0,14,51719.122807719774,20.0,226,0.0
4751010,5.293304824724492,7,5,1,3,5,3,1,0,1,3,2.0,2.0,1.5,1,80.0,34,6400.0,10.0,82,1.1389459274469542
7509273,3.4011973816621555,9,1,1,1,1,3,1,1,1,1,1.0,1.0,1.0,4,100.0,30,20000.0,2.0,199,3.8466803559206015
8482952,4.59511985013459,3,5,1,2,4,1,1,0,1,3,1.0,1.0,1.0,1,100.0,19,10000.0,4.0,71,1.51129363449692
8293522,5.48063892334199,7,5,1,3,5,1,1,0,0,4,1.0,2.0,1.0,8,98.0,34,27164.214106062413,6.0,238,2.2559890485968515
306190,4.174387269895637,9,2,1,2,3,3,0,0,0,1,1.0,1.0,1.0,2,100.0,35,14142.135623730952,2.0,193,0.0
16878911,5.768320995793773,10,5,1,5,4,3,1,0,1,4,1.0,2.0,1.5,4,100.0,43,20000.0,6.0,186,1.6125941136208075
10084117,5.181783550292085,7,5,1,2,4,1,1,0,1,3,1.0,1.0,1.5,6,97.0,31,23047.24898984692,4.0,223,4.862422997946612
3115424,5.105945473900579,7,5,1,5,3,1,1,0,1,2,1.0,2.0,1.0,3,93.0,32,14980.50743466322,4.0,171,4.804928131416838
10121883,3.80666248977032,3,2,1,3,2,1,1,0,1,2,1.0,1.0,1.0,13,91.0,16,29857.570112117293,3.0,132,1.352498288843258
20797389,4.0943445622221,3,2,1,5,1,1,1,1,1,2,1.0,1.0,1.0,15,93.0,16,33497.43296134795,3.0,118,4.610540725530458
18853665,4.584967478670572,7,2,1,4,5,2,1,0,1,2,1.0,1.0,1.0,35,98.0,35,56818.03023688871,3.0,133,0.919917864476386
12735192,3.80666248977032,3,2,1,2,2,3,1,0,0,2,1.0,1.0,0.5,3,100.0,15,17320.508075688773,3.0,135,0.0
10124945,5.003946305945459,7,2,1,5,3,2,1,0,1,2,1.0,1.0,2.0,127,98.0,32,108231.58333869092,3.0,187,1.7631759069130732
8880707,4.219507705176107,3,2,1,3,3,2,1,0,1,2,1.0,1.0,1.0,6,88.0,18,18968.848568112928,3.0,106,5.779603011635865
14548579,4.276666119016055,7,2,1,2,4,1,1,1,1,2,1.0,1.0,1.0,19,96.0,31,40171.61266367085,3.0,182,4.101300479123887
18197932,4.356708826689592,7,2,1,2,1,3,1,0,0,2,1.0,1.0,1.0,1,100.0,25,10000.0,3.0,99,0.3969883641341546
9652413,5.105945473900579,7,5,1,3,4,2,1,0,1,2,1.0,1.0,1.0,4,85.0,32,14450.0,3.0,180,1.7604380561259412
4287481,3.6635616461296463,10,2,1,3,4,3,0,0,0,1,1.0,1.0,1.0,4,85.0,41,14450.0,2.0,124,3.655030800821356
18524413,5.393627546352364,7,5,1,3,5,3,1,1,0,4,0.0,1.0,1.0,3,100.0,34,17320.508075688773,0.0,92,0.0
846671,4.90527477843843,3,5,1,2,4,3,1,0,1,4,2.0,2.0,1.0,13,95.0,19,32540.1002610625,12.0,203,4.372347707049966
17762158,5.043425116919247,7,5,1,3,4,2,1,0,0,2,0.0,1.0,1.0,24,94.0,32,43287.38273446432,0.0,79,2.6584531143052703
10342806,4.0943445622221,7,1,-1,3,4,1,1,0,1,2,1.0,1.0,1.0,17,97.0,32,38794.300831436565,3.0,108,1.930184804928132
10806401,4.248495242049359,7,2,1,3,5,3,1,1,1,2,1.0,1.0,1.0,100,92.0,34,84640.0,3.0,250,1.626283367556468
15024349,5.298317366548036,7,5,1,3,5,3,1,0,1,2,1.0,1.0,1.0,8,98.0,34,27164.214106062413,3.0,72,4.53388090349076
984380,4.007333185232471,10,2,1,3,4,1,0,0,1,1,1.0,1.0,1.0,4,93.0,41,17298.0,2.0,64,2.4503764544832305
11370389,3.4011973816621555,7,2,1,5,1,3,0,1,0,1,1.0,1.0,1.0,3,100.0,28,17320.508075688773,2.0,156,0.0
18122173,5.6167710976665735,7,5,1,3,4,1,1,0,1,3,2.0,1.0,1.0,30,100.0,32,54772.25575051661,8.0,199,4.487337440109514
16604023,4.174387269895637,3,2,1,1,3,1,0,0,1,2,1.0,1.0,1.5,101,92.0,16,85062.1472571672,3.0,131,5.867214236824093
4444204,3.871201010907892,9,2,1,1,3,1,0,1,1,2,1.0,1.0,1.0,249,88.0,34,122198.25884193277,3.0,142,4.4490075290896645
15157079,5.703782474656202,6,5,1,3,5,2,1,0,1,2,1.0,1.0,1.0,12,100.0,31,34641.016151377546,3.0,133,3.5236139630390144
3735483,6.1092475827643655,9,5,1,3,5,2,1,0,1,4,2.0,2.0,2.0,5,96.0,40,20607.602480638063,12.0,301,0.0657084188911704
15341369,3.912023005428147,7,2,-1,3,2,2,0,1,1,2,1.0,1.0,1.0,215,88.0,28,113549.32954447596,3.0,56,7.3730321697467485
15217571,3.80666248977032,7,5,-1,2,4,3,1,0,1,3,1.0,1.0,1.0,1,100.0,31,10000.0,4.0,45,2.130047912388775
5756952,4.4998096703302615,7,2,1,5,3,3,1,0,0,2,1.0,1.0,1.0,118,91.0,32,89954.68524762898,3.0,96,2.735112936344969
16560573,5.105945473900579,7,5,1,5,4,1,1,1,1,6,2.0,2.0,2.0,10,68.0,34,14622.371900618587,16.0,110,2.893908281998632
10925833,5.402677381872278,7,5,1,3,4,2,1,0,1,5,2.0,2.0,1.0,28,87.0,32,40051.383346895775,14.0,97,2.8199863107460645
19962013,4.248495242049359,7,2,1,3,5,3,1,0,1,2,1.0,1.0,1.0,2,80.0,34,9050.966799187809,3.0,175,3.542778918548939
13573101,4.3694478524670215,7,5,1,3,4,3,1,0,1,3,0.0,1.0,1.0,5,76.0,32,12915.528638038786,0.0,207,4.254620123203286
10090599,4.941642422609304,7,5,1,5,3,2,1,0,0,2,1.0,1.0,1.0,27,90.0,32,42088.83462392372,3.0,162,2.3353867214236823
21152489,4.31748811353631,7,2,1,3,2,1,1,0,1,2,1.0,1.0,1.0,40,96.0,28,58287.10183222357,3.0,271,5.382614647501711
14596193,4.127134385045092,7,2,1,2,1,2,1,1,1,3,1.0,2.0,1.0,3,87.0,25,13109.89256248883,5.0,201,4.008213552361396
20000820,4.770684624465665,7,5,1,5,4,2,0,0,0,2,1.0,1.0,1.0,11,98.0,34,31852.86448657326,3.0,264,0.2600958247775496
11168825,4.007333185232471,3,2,1,2,1,2,1,1,1,2,1.0,1.0,1.0,91,94.0,13,84290.06783720132,3.0,123,0.7994524298425736
9233338,4.465908118654584,9,5,1,4,1,3,1,1,0,2,1.0,2.0,1.0,27,92.0,33,43980.234105788935,4.0,203,2.7953456536618755
5151423,4.68213122712422,9,2,1,5,3,1,1,1,1,2,1.0,1.0,1.0,19,99.0,38,42721.56854564215,3.0,181,3.5455167693360714
7161868,4.31748811353631,7,2,1,3,3,3,1,0,1,2,1.0,1.0,2.0,2,89.0,30,11201.985627557287,3.0,98,2.9979466119096507
6369333,4.31748811353631,9,2,1,4,2,2,1,0,1,2,1.0,1.0,1.0,18,98.0,35,40746.32115909361,3.0,135,3.2060232717316905
4531802,4.859812404361672,7,5,1,1,4,2,1,0,1,3,1.0,1.0,1.0,127,98.0,30,108231.58333869092,4.0,163,3.3018480492813143
18999934,4.31748811353631,7,2,1,3,4,3,0,0,0,1,1.0,1.0,1.0,1,60.0,32,3600.0,2.0,72,1.1225188227241616
14167825,5.105945473900579,1,2,1,4,5,2,1,0,1,2,1.0,1.0,1.0,2,90.0,17,11455.12985522207,3.0,101,5.152635181382615
12368109,5.796057750765373,7,5,1,3,4,1,1,0,1,6,2.0,2.0,2.0,23,87.0,32,36299.64879995397,16.0,177,1.1937029431895962
13495082,3.912023005428147,7,1,-1,3,3,3,1,1,0,2,1.0,1.0,1.5,42,98.0,30,62241.03366750909,3.0,172,2.329911019849418
13998161,5.17614973257383,7,5,1,3,3,1,1,0,1,10,3.0,7.0,2.0,83,95.0,30,82221.6630517773,50.0,178,3.047227926078029
16587632,5.010635294096256,7,2,1,3,3,3,0,0,1,2,1.0,1.0,1.0,2,100.0,30,14142.135623730952,3.0,123,2.31895961670089
17177424,4.31748811353631,7,5,1,3,2,3,0,0,0,2,1.0,1.0,1.0,4,95.0,28,18050.0,3.0,115,0.7665982203969883
8182629,4.30406509320417,3,2,1,2,4,2,1,0,1,2,1.0,1.0,1.0,10,98.0,19,30370.51464825712,3.0,153,3.249828884325804
2399406,4.787491742782046,10,2,1,3,4,1,1,0,1,1,1.0,1.0,1.0,4,100.0,41,20000.0,2.0,152,2.143737166324436
14347681,3.951243718581428,7,1,1,1,2,1,1,0,1,3,1.0,3.0,2.0,18,97.0,26,39919.00622510535,6.0,142,3.4414784394250515
923992,3.7841896339182615,3,2,1,1,3,1,1,1,1,4,1.0,1.0,1.0,64,87.0,16,60552.0,5.0,74,5.363449691991787
2639521,4.59511985013459,7,2,1,3,3,3,0,1,0,2,1.0,1.0,1.0,7,86.0,30,19567.976696633712,3.0,171,0.0
16814973,4.553876891600541,7,5,1,3,4,2,1,0,0,2,1.0,1.0,1.0,1,100.0,32,10000.0,3.0,106,6.247775496235455
11567796,5.298317366548036,7,5,1,5,1,1,1,0,0,8,4.0,6.0,2.0,3,100.0,28,17320.508075688773,50.0,167,0.0848733744010951
